Program,Year,Period,Week Ending,Geo Level,State,State ANSIP,Ag District,Ag District Code,County,County ANSIP,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Poultry Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,89,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MONTGOMERY,339,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,316,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,NEWTON,351,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,111,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,POLK,373,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,132,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,183,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SABINE,403,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,34,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN AUGUSTINE,405,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,70,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN JACINTO,407,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,133,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TRINITY,455,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,51,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TYLER,457,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,174,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALKER,471,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,217,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALLER,473,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,265,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BANDERA,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,160,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BLANCO,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,123,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,313,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,COKE,81,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,22,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,14,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CROCKETT,105,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,4,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,EDWARDS,137,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,25,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,253,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,IRION,235,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,26,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,261,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KERR,265,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,204,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KIMBLE,267,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KINNEY,271,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,LAMPASAS,281,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,178,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,LLANO,299,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MASON,319,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,58,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MENARD,327,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,13,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,REAGAN,383,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,12,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,REAL,385,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,29,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SAN SABA,411,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,80,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SCHLEICHER,413,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,32,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,STERLING,431,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SUTTON,435,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,19,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,211,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UPTON,461,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,12,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,61,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,VAL VERDE,465,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,LOWER VALLEY,97,CAMERON,61,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,197,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,LOWER VALLEY,97,HIDALGO,215,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,369,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,LOWER VALLEY,97,STARR,427,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,141,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,LOWER VALLEY,97,WILLACY,489,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,BRISCOE,45,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,65,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,14,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,16,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,34,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,16,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HANSFORD,195,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,3,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,8,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HEMPHILL,211,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,11,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,34,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,17,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,6,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OLDHAM,359,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,6,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,POTTER,375,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,35,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,143,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ROBERTS,393,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SHERMAN,421,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,4,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SWISHER,437,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,BORDEN,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,4,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,8,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COTTLE,101,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,11,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DICKENS,125,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,21,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DONLEY,129,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,FOARD,155,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,6,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,GARZA,169,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HALL,191,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,8,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,6,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KENT,263,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,3,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,MOTLEY,345,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,20,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,106,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,28,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,234,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,298,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,25,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,94,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,365,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,218,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,162,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,133,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,201,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,DE WITT,123,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,122,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,223,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,132,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,215,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,429,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,197,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,56,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,242,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LEE,287,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,150,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,322,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,167,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,195,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,348,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,195,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,BROOKS,47,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,21,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,13,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DUVAL,131,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,59,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM HOGG,247,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,20,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,126,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,KENEDY,261,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,LA SALLE,283,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,26,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,LIVE OAK,297,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,98,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,MAVERICK,323,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,63,8.7
